"user_id","city","country","lat","long"
750198,"Rochester","USA",43.17,-77.62
601342,"Pasadena","USA",34.16,-118.14
691062,"Wilmington","USA",39.74,-75.53
533739,"Plano","USA",33.05,-96.75
401197,"Lewisville","USA",33.04,-96.98
302845,"Irving","USA",32.86,-96.97
226883,"Irving","USA",32.86,-96.97
412382,"New York","USA",40.67,-73.94
844195,"North Highlands","USA",38.67,-121.38
348243,"Indianapolis","USA",39.78,-86.15
80796,"Virginia Beach","USA",36.74,-76.04
893242,"Nashville","USA",36.17,-86.78
761581,"San Antonio","USA",29.46,-98.51
366154,"New York","USA",40.67,-73.94
774059,"Dale City","USA",38.65,-77.34
572001,"Clinton","USA",42.59,-82.92
365186,"New York","USA",40.67,-73.94
490232,"Richmond","USA",37.53,-77.47
211077,"Tinley Park","USA",41.57,-87.8
766720,"Anchorage","USA",61.18,-149.19
448437,"Anaheim","USA",33.84,-117.87
819214,"San Jose","USA",37.3,-121.85
431345,"Tampa","USA",27.96,-82.48
143984,"Cape Coral","USA",26.64,-82
485584,"Metairie","USA",30,-90.18
502162,"Lafayette","USA",40.41,-86.87
754504,"Oak Lawn","USA",41.72,-87.75
41059,"Harlingen","USA",26.2,-97.69
19566,"Lee's Summit","USA",38.92,-94.38
362496,"Wichita","USA",37.69,-97.34
591834,"Fort Wayne","USA",41.07,-85.14
668051,"Houston","USA",29.77,-95.39
865252,"Westminster","USA",39.88,-105.05
916177,"Vancouver","USA",45.63,-122.64
214429,"Peoria","USA",40.74,-89.61
81966,"Escondido","USA",33.14,-117.07
904108,"League City","USA",29.49,-95.11
259957,"Ann Arbor","USA",42.28,-83.73
350285,"South Bend","USA",41.68,-86.27
308756,"Cedar Hill","USA",32.58,-96.96
848167,"Livonia","USA",42.4,-83.37
280233,"Minneapolis","USA",44.96,-93.27
572749,"San Antonio","USA",29.46,-98.51
411607,"Chicago","USA",41.84,-87.68
396810,"New York","USA",40.67,-73.94
450125,"Overland Park","USA",38.91,-94.68
950208,"Victoria","USA",28.82,-96.98
797617,"Ames","USA",42.02,-93.63
222616,"Lynn","USA",42.47,-70.96
988057,"Fullerton","USA",33.88,-117.93
217154,"Chicago","USA",41.84,-87.68
391753,"Memphis","USA",35.11,-90.01
457040,"New York","USA",40.67,-73.94
42094,"El Monte","USA",34.07,-118.03
550001,"Burke","USA",38.78,-77.27
350519,"Paramount","USA",33.9,-118.16
52364,"New York","USA",40.67,-73.94
38415,"Austin","USA",30.31,-97.75
639004,"Teaneck","USA",40.89,-74.01
971169,"Avondale","USA",33.42,-112.32
258504,"Waco","USA",31.57,-97.18
262597,"Pembroke Pines","USA",26.01,-80.34
412612,"Elkhart","USA",41.69,-85.97
217097,"Aspen Hill","USA",39.09,-77.08
601474,"Fresno","USA",36.78,-119.79
45115,"Whittier","USA",33.97,-118.02
968672,"Anchorage","USA",61.18,-149.19
700767,"Highlands Ranch","USA",39.55,-104.97
678543,"Nashville","USA",36.17,-86.78
282882,"Castle Rock","USA",39.38,-104.85
379647,"Newark","USA",40.07,-82.42
184416,"Poway","USA",32.99,-117.02
336393,"Westland","USA",42.32,-83.38
889209,"New York","USA",40.67,-73.94
269622,"Elmhurst","USA",41.9,-87.94
882564,"Indianapolis","USA",39.78,-86.15
212093,"Charlotte","USA",35.2,-80.83
888968,"Idaho Falls","USA",43.49,-112.03
572673,"Bell Gardens","USA",33.97,-118.15
245257,"Chicago","USA",41.84,-87.68
594395,"Oklahoma City","USA",35.47,-97.51
388425,"Euclid","USA",41.59,-81.52
987346,"Chicago","USA",41.84,-87.68
76615,"Los Angeles","USA",34.11,-118.41
298404,"North Miami Beach","USA",25.93,-80.17
996365,"Lake Forest","USA",33.63,-117.7
904967,"Santa Rosa","USA",38.45,-122.7
589133,"Greenville","USA",35.6,-77.37
816244,"Cambridge","USA",42.38,-71.12
492853,"Oshkosh","USA",44.02,-88.55
608384,"Austin","USA",30.31,-97.75
561295,"Virginia Beach","USA",36.74,-76.04
953568,"Rancho Cucamonga","USA",34.12,-117.57
568708,"Aurora","USA",39.71,-104.73
991170,"Rocky Mount","USA",35.96,-77.81
915737,"Dublin","USA",37.72,-121.91
220919,"Killeen","USA",31.1,-97.72
528939,"Atlanta","USA",33.76,-84.42
722355,"Reno","USA",39.54,-119.82
888685,"Fort Wayne","USA",41.07,-85.14
140616,"Memphis","USA",35.11,-90.01
846183,"Toms River","USA",39.94,-74.17
390327,"Memphis","USA",35.11,-90.01
405642,"Irvington","USA",40.72,-74.23
447171,"Mesa","USA",33.42,-111.74
362747,"Georgetown","USA",30.65,-97.69
196728,"Alhambra","USA",34.08,-118.13
70463,"Citrus Heights","USA",38.69,-121.29
685202,"Racine","USA",42.73,-87.81
590625,"Los Angeles","USA",34.11,-118.41
815121,"Houston","USA",29.77,-95.39
937948,"New York","USA",40.67,-73.94
466796,"Henderson","USA",36.03,-115
250553,"Sacramento","USA",38.57,-121.47
468312,"Hialeah","USA",25.86,-80.3
552781,"Longmont","USA",40.17,-105.11
591249,"Jacksonville","USA",30.33,-81.66
579418,"Memphis","USA",35.11,-90.01
639260,"Billerica","USA",42.56,-71.26
894543,"Reno","USA",39.54,-119.82
627896,"New York","USA",40.67,-73.94
232218,"Lancaster","USA",40.04,-76.3
210754,"The Woodlands","USA",30.16,-95.49
327104,"Everett","USA",47.96,-122.2
3337,"Dayton","USA",39.78,-84.2
766783,"Portland","USA",43.66,-70.28
256760,"Santa Monica","USA",34.01,-118.49
320401,"Tacoma","USA",47.25,-122.46
98543,"Memphis","USA",35.11,-90.01
568894,"Portsmouth","USA",36.86,-76.36
899838,"New York","USA",40.67,-73.94
486374,"Wauwatosa","USA",43.06,-88.03
114261,"Tucson","USA",32.2,-110.89
993966,"Virginia Beach","USA",36.74,-76.04
751264,"Deltona","USA",28.91,-81.21
768884,"Fort Worth","USA",32.75,-97.34
144853,"Chicopee","USA",42.18,-72.57
882737,"Hanford","USA",36.33,-119.65
280085,"Irvine","USA",33.66,-117.8
627766,"Rialto","USA",34.11,-117.39
765296,"Clifton","USA",40.86,-74.16
367540,"New York","USA",40.67,-73.94
432344,"Lake Charles","USA",30.21,-93.2
359462,"San Mateo","USA",37.56,-122.31
188060,"Hialeah","USA",25.86,-80.3
720177,"South Whittier","USA",33.93,-118.03
462819,"Plano","USA",33.05,-96.75
177928,"South Bend","USA",41.68,-86.27
790819,"West Palm Beach","USA",26.75,-80.13
747807,"New York","USA",40.67,-73.94
913087,"Saint Paul","USA",44.95,-93.1
608779,"New York","USA",40.67,-73.94
289989,"Independence","USA",39.09,-94.35
18368,"Tampa","USA",27.96,-82.48
791354,"New York","USA",40.67,-73.94
694834,"Tampa","USA",27.96,-82.48
477117,"Dayton","USA",39.78,-84.2
788551,"Buffalo","USA",42.89,-78.86
407613,"Youngstown","USA",41.1,-80.65
678417,"New Orleans","USA",30.07,-89.93
253545,"Suffolk","USA",36.7,-76.64
440890,"Eagan","USA",44.82,-93.16
710936,"Richmond","USA",37.53,-77.47
427245,"Dallas","USA",32.79,-96.77
56653,"Philadelphia","USA",40.01,-75.13
565391,"Tulsa","USA",36.13,-95.92
233571,"Hillsboro","USA",45.53,-122.94
496055,"Fort Collins","USA",40.56,-105.07
820104,"Cranston","USA",41.77,-71.48
963784,"Green Bay","USA",44.52,-87.99
51085,"New York","USA",40.67,-73.94
705944,"Knoxville","USA",35.97,-83.95
247733,"Lakeville","USA",44.68,-93.24
130044,"West New York","USA",40.77,-73.98
496926,"Concord","USA",37.97,-122
681616,"Bradenton","USA",27.49,-82.58
132966,"Annandale","USA",38.83,-77.21
820187,"Tampa","USA",27.96,-82.48
30756,"Las Vegas","USA",36.21,-115.22
968593,"South Bend","USA",41.68,-86.27
175236,"Columbus","USA",32.51,-84.87
992717,"Logan","USA",41.74,-111.84
4649,"New York","USA",40.67,-73.94
22284,"Jacksonville","USA",30.33,-81.66
430002,"Sacramento","USA",38.57,-121.47
145927,"Durham","USA",35.98,-78.91
786069,"Culver City","USA",34.01,-118.4
112524,"Bolingbrook","USA",41.7,-88.08
529996,"Detroit","USA",42.38,-83.1
521926,"Hartford","USA",41.77,-72.68
387163,"Indianapolis","USA",39.78,-86.15
967742,"New York","USA",40.67,-73.94
410972,"Fort Wayne","USA",41.07,-85.14
393724,"New Orleans","USA",30.07,-89.93
463718,"South Hill","USA",47.14,-122.27
551876,"New York","USA",40.67,-73.94
216139,"Edmond","USA",35.67,-97.41
741917,"Cleveland","USA",41.48,-81.68
664194,"Gilbert","USA",33.33,-111.76
890988,"Bridgeport","USA",41.19,-73.2
458335,"Anchorage","USA",61.18,-149.19
984500,"Salt Lake City","USA",40.78,-111.93
389652,"Houston","USA",29.77,-95.39
305474,"Haltom City","USA",32.82,-97.27
990441,"Greensboro","USA",36.08,-79.83
17490,"San Jose","USA",37.3,-121.85
4570,"Austin","USA",30.31,-97.75
207494,"Roswell","USA",34.04,-84.36
167172,"New York","USA",40.67,-73.94
279114,"Boston","USA",42.34,-71.02
30801,"Boulder","USA",40.03,-105.25
700268,"Santa Ana","USA",33.74,-117.88
105102,"Carlsbad","USA",33.12,-117.29
266211,"Austin","USA",30.31,-97.75
406480,"Reno","USA",39.54,-119.82
971337,"New Orleans","USA",30.07,-89.93
466810,"Avondale","USA",33.42,-112.32
861452,"Sparks","USA",39.54,-119.74
48480,"Columbia","USA",38.95,-92.33
608037,"Jacksonville","USA",30.33,-81.66
129832,"Placentia","USA",33.88,-117.85
330605,"New York","USA",40.67,-73.94
866575,"Rochester Hills","USA",42.67,-83.16
687962,"New York","USA",40.67,-73.94
421334,"Vancouver","USA",45.63,-122.64
817062,"New York","USA",40.67,-73.94
301063,"Cleveland","USA",41.48,-81.68
842734,"Austin","USA",30.31,-97.75
276345,"Long Beach","USA",33.79,-118.16
837234,"New York","USA",40.67,-73.94
293542,"Tampa","USA",27.96,-82.48
691402,"Shreveport","USA",32.47,-93.8
53119,"Evanston","USA",42.05,-87.69
778895,"Buffalo","USA",42.89,-78.86
387612,"Hamden","USA",41.37,-72.89
979121,"Atlanta","USA",33.76,-84.42
566206,"Catalina Foothills","USA",32.3,-110.92
423561,"Santa Ana","USA",33.74,-117.88
576354,"Folsom","USA",38.68,-121.15
428179,"New York","USA",40.67,-73.94
311509,"Moline","USA",41.49,-90.49
50756,"Fort Worth","USA",32.75,-97.34
698865,"Oakland","USA",37.77,-122.22
790793,"Paradise","USA",36.08,-115.13
741921,"White Plains","USA",41.02,-73.76
986900,"Daly City","USA",37.69,-122.47
539055,"Dale City","USA",38.65,-77.34
438046,"Romeoville","USA",41.65,-88.09
115492,"Grand Rapids","USA",42.96,-85.66
82565,"Fort Worth","USA",32.75,-97.34
487617,"Riverside","USA",33.94,-117.4
352919,"Minneapolis","USA",44.96,-93.27
603857,"Houston","USA",29.77,-95.39
600304,"North Charleston","USA",32.91,-80.04
168532,"Fontana","USA",34.1,-117.46
346173,"Saint Louis","USA",38.64,-90.24
143861,"Mentor","USA",41.69,-81.33
636762,"Abilene","USA",32.45,-99.74
481492,"Columbus","USA",39.21,-85.91
103387,"Rosemead","USA",34.07,-118.08
17343,"New York","USA",40.67,-73.94
492051,"Cleveland","USA",41.48,-81.68
262684,"Miami","USA",25.78,-80.21
769048,"San Jose","USA",37.3,-121.85
491452,"Nashville","USA",36.17,-86.78
294238,"Jacksonville","USA",30.33,-81.66
66180,"Evansville","USA",37.98,-87.54
493326,"Santa Ana","USA",33.74,-117.88
14493,"Glendale","USA",33.58,-112.2
726355,"Mesa","USA",33.42,-111.74
6130,"Tampa","USA",27.96,-82.48
667280,"Augusta-Richmond","USA",33.46,-81.99
179776,"Lancaster","USA",34.69,-118.18
798533,"Portland","USA",43.66,-70.28
907990,"Oklahoma City","USA",35.47,-97.51
662195,"Mobile","USA",30.68,-88.09
982498,"Irondequoit","USA",43.21,-77.57
343986,"Baton Rouge","USA",30.45,-91.13
768608,"Jupiter","USA",26.92,-80.1
357577,"Boulder","USA",40.03,-105.25
647722,"Brewster","USA",41.77,-70.08
570957,"Aloha","USA",45.49,-122.87
165654,"East Providence","USA",41.8,-71.36
111844,"Davie","USA",26.08,-80.29
52766,"Philadelphia","USA",40.01,-75.13
394125,"Santa Rosa","USA",38.45,-122.7
151072,"Plano","USA",33.05,-96.75
294977,"Omaha","USA",41.26,-96.01
944592,"Houston","USA",29.77,-95.39
176247,"Littleton","USA",39.59,-105.01
557760,"Lancaster","USA",34.69,-118.18
925720,"Milwaukee","USA",43.06,-87.97
626775,"Thornton","USA",39.89,-104.96
834506,"Dublin","USA",37.72,-121.91
657152,"Salt Lake City","USA",40.78,-111.93
791734,"Houston","USA",29.77,-95.39
569380,"New York","USA",40.67,-73.94
576610,"Parma","USA",41.38,-81.73
122360,"Mesquite","USA",32.77,-96.6
782297,"Lincoln","USA",40.82,-96.69
435743,"Rancho Cucamonga","USA",34.12,-117.57
969745,"Cicero","USA",41.84,-87.76
867506,"Sterling","USA",39.01,-77.43
752873,"San Buenaventura","USA",34.27,-119.26
975673,"Concord","USA",37.97,-122
199240,"Corona","USA",33.87,-117.57
686388,"Indianapolis","USA",39.78,-86.15
322870,"Plymouth","USA",45.02,-93.46
279139,"Bethesda","USA",38.99,-77.12
713687,"Brockton","USA",42.08,-71.03
504193,"San Francisco","USA",37.77,-122.45
422772,"El Monte","USA",34.07,-118.03
430368,"Sunnyvale","USA",37.39,-122.03
297221,"Fort Worth","USA",32.75,-97.34
546359,"Bakersfield","USA",35.36,-119
192939,"Waterbury","USA",41.56,-73.04
645524,"Norwalk","USA",33.91,-118.08
162542,"Sioux Falls","USA",43.54,-96.73
238591,"Allentown","USA",40.6,-75.48
744080,"Columbia","USA",38.95,-92.33
654355,"New York","USA",40.67,-73.94
544503,"Houston","USA",29.77,-95.39
559116,"Trenton","USA",40.22,-74.76
746371,"Torrance","USA",33.83,-118.34
57219,"Cupertino","USA",37.31,-122.05
87021,"Davis","USA",38.55,-121.74
923947,"Wichita","USA",37.69,-97.34
530955,"Sheboygan","USA",43.75,-87.73
521121,"Abilene","USA",32.45,-99.74
896835,"Harrisburg","USA",40.28,-76.88
817807,"Fort Worth","USA",32.75,-97.34
580430,"Baytown","USA",29.75,-94.97
13722,"Greenville","USA",35.6,-77.37
341340,"Houston","USA",29.77,-95.39
316759,"Chicago","USA",41.84,-87.68
418914,"Austin","USA",30.31,-97.75
896663,"Beaverton","USA",45.48,-122.82
142599,"Birmingham","USA",33.53,-86.8
923821,"New York","USA",40.67,-73.94
387916,"South Hill","USA",47.14,-122.27
719811,"El Paso","USA",31.85,-106.44
349421,"Towson","USA",39.4,-76.62
36161,"Reading","USA",40.34,-75.93
145379,"Charlotte","USA",35.2,-80.83
91683,"Sayreville","USA",40.47,-74.32
317565,"Detroit","USA",42.38,-83.1
390503,"Kissimmee","USA",28.3,-81.41
332727,"Suffolk","USA",36.7,-76.64
821430,"Fort Lauderdale","USA",26.14,-80.14
743189,"Plano","USA",33.05,-96.75
621615,"Waukesha","USA",43.01,-88.24
84071,"Chicago","USA",41.84,-87.68
269444,"Toledo","USA",41.66,-83.58
925891,"Lawton","USA",34.6,-98.42
889020,"Rochester","USA",43.17,-77.62
146641,"San Jose","USA",37.3,-121.85
915467,"DeSoto","USA",32.6,-96.86
336768,"Brookline","USA",42.32,-71.14
273516,"Torrance","USA",33.83,-118.34
659995,"Seattle","USA",47.62,-122.35
461350,"Murray","USA",40.65,-111.89
531928,"New York","USA",40.67,-73.94
12172,"Metairie","USA",30,-90.18
937322,"Chula Vista","USA",32.63,-117.04
889429,"Worcester","USA",42.27,-71.81
592290,"New York","USA",40.67,-73.94
470,"Youngstown","USA",41.1,-80.65
380973,"Port Arthur","USA",29.9,-93.93
463353,"Union","USA",40.7,-74.27
753926,"Rochester","USA",43.17,-77.62
902239,"Oklahoma City","USA",35.47,-97.51
391097,"Sunrise","USA",26.15,-80.3
46589,"Los Angeles","USA",34.11,-118.41
935883,"Overland Park","USA",38.91,-94.68
628758,"Amarillo","USA",35.2,-101.82
807922,"Placentia","USA",33.88,-117.85
369277,"Charlotte","USA",35.2,-80.83
816088,"New York","USA",40.67,-73.94
899892,"Pensacola","USA",30.44,-87.19
398330,"New York","USA",40.67,-73.94
424558,"Virginia Beach","USA",36.74,-76.04
841657,"Anaheim","USA",33.84,-117.87
615985,"New York","USA",40.67,-73.94
927741,"Los Angeles","USA",34.11,-118.41
351176,"Coral Springs","USA",26.27,-80.26
561072,"Pleasanton","USA",37.67,-121.89
695732,"Des Plaines","USA",42.03,-87.9
637552,"San Antonio","USA",29.46,-98.51
354299,"Pittsburgh","USA",40.44,-79.98
711591,"Bristol","USA",41.68,-72.94
183515,"Alameda","USA",37.77,-122.26
308345,"The Hammocks","USA",25.67,-80.44
417585,"Buena Park","USA",33.86,-118
522560,"Deerfield Beach","USA",26.31,-80.12
265038,"Stamford","USA",41.1,-73.55
610534,"New York","USA",40.67,-73.94
615878,"Torrance","USA",33.83,-118.34
929644,"Minneapolis","USA",44.96,-93.27
844518,"Marietta","USA",33.95,-84.54
438450,"Houston","USA",29.77,-95.39
34803,"New York","USA",40.67,-73.94
30343,"Salt Lake City","USA",40.78,-111.93
412389,"Boulder","USA",40.03,-105.25
301724,"Wilson","USA",35.73,-77.92
671437,"New York","USA",40.67,-73.94
656376,"New York","USA",40.67,-73.94
482240,"Pearland","USA",29.56,-95.28
519983,"Lexington","USA",38.04,-84.46
707930,"Rialto","USA",34.11,-117.39
343802,"Sunrise","USA",26.15,-80.3
137917,"Westminster","USA",39.88,-105.05
588904,"Warren","USA",41.24,-80.82
732726,"Irvine","USA",33.66,-117.8
481652,"Birmingham","USA",33.53,-86.8
26919,"Oklahoma City","USA",35.47,-97.51
685517,"Port Saint Lucie","USA",27.28,-80.35
760906,"Indianapolis","USA",39.78,-86.15
453426,"Omaha","USA",41.26,-96.01
270162,"Los Angeles","USA",34.11,-118.41
662458,"San Buenaventura","USA",34.27,-119.26
663381,"Minneapolis","USA",44.96,-93.27
826482,"Bolingbrook","USA",41.7,-88.08
48640,"Tampa","USA",27.96,-82.48
345589,"Raleigh","USA",35.82,-78.66
205101,"Wheaton-Glenmont","USA",39.06,-77.05
467481,"Fresno","USA",36.78,-119.79
102437,"New York","USA",40.67,-73.94
688513,"Rancho Cucamonga","USA",34.12,-117.57
701628,"Levittown","USA",40.15,-74.85
556159,"Oklahoma City","USA",35.47,-97.51
973802,"San Francisco","USA",37.77,-122.45
4807,"Joliet","USA",41.53,-88.12
102130,"Fairfield","USA",39.33,-84.54
415156,"Detroit","USA",42.38,-83.1
682119,"Rochester","USA",44.01,-92.48
212174,"Strongsville","USA",41.31,-81.83
953622,"Plano","USA",33.05,-96.75
260960,"Madison","USA",43.08,-89.39
591042,"Hammond","USA",41.62,-87.49
472684,"Sacramento","USA",38.57,-121.47
456640,"Providence","USA",41.82,-71.42
791508,"Winston-Salem","USA",36.1,-80.26
560240,"Chicago","USA",41.84,-87.68
779391,"Louisville","USA",38.22,-85.74
259610,"East Orange","USA",40.77,-74.21
194431,"Atlanta","USA",33.76,-84.42
675728,"Seattle","USA",47.62,-122.35
868119,"Greater Carrollwood","USA",28.07,-82.52
711739,"Milwaukee","USA",43.06,-87.97
540757,"Virginia Beach","USA",36.74,-76.04
272693,"New York","USA",40.67,-73.94
415406,"Placentia","USA",33.88,-117.85
831161,"Boston","USA",42.34,-71.02
483024,"Chicago","USA",41.84,-87.68
901270,"Antioch","USA",37.99,-121.8
41535,"Saint Louis","USA",38.64,-90.24
394208,"Quincy","USA",39.93,-91.39
25139,"Philadelphia","USA",40.01,-75.13
352993,"Federal Way","USA",47.31,-122.34
113200,"Waco","USA",31.57,-97.18
74786,"San Antonio","USA",29.46,-98.51
821305,"Antioch","USA",37.99,-121.8
501736,"Roswell","USA",33.37,-104.53
710418,"Glendale","USA",34.18,-118.25
116601,"New York","USA",40.67,-73.94
730062,"New York","USA",40.67,-73.94
343054,"Columbus","USA",32.51,-84.87
276248,"Sunnyvale","USA",37.39,-122.03
427922,"Jacksonville","USA",30.33,-81.66
669573,"DeKalb","USA",41.93,-88.75
112268,"Medford","USA",42.34,-122.85
609259,"Abilene","USA",32.45,-99.74
928456,"San Luis Obispo","USA",35.27,-120.66
526059,"Oakland","USA",37.77,-122.22
396688,"Madison","USA",34.7,-86.75
545462,"Redwood City","USA",37.52,-122.21
32799,"Lowell","USA",42.64,-71.32
180896,"Springfield","USA",37.2,-93.29
907352,"Milwaukee","USA",43.06,-87.97
261296,"Sunrise","USA",26.15,-80.3
622283,"Milwaukee","USA",43.06,-87.97
564386,"Roswell","USA",33.37,-104.53
99442,"Duluth","USA",46.78,-92.12
538499,"Tampa","USA",27.96,-82.48
19095,"San Antonio","USA",29.46,-98.51
259928,"Edmonds","USA",47.83,-122.37
804526,"Overland Park","USA",38.91,-94.68
260902,"Hampton","USA",37.05,-76.29
349906,"Detroit","USA",42.38,-83.1
763720,"Philadelphia","USA",40.01,-75.13
221081,"Hawthorne","USA",33.91,-118.35
410421,"Beverly","USA",42.56,-70.84
29706,"West Bloomfield Township","USA",42.57,-83.38
623100,"Richardson","USA",32.97,-96.71
124942,"Yuma","USA",32.68,-114.62
508954,"Houston","USA",29.77,-95.39
403913,"Memphis","USA",35.11,-90.01
661609,"Indianapolis","USA",39.78,-86.15
446330,"Davis","USA",38.55,-121.74
756260,"New York","USA",40.67,-73.94
519964,"Santa Ana","USA",33.74,-117.88
833965,"Bowie","USA",38.96,-76.74
719219,"Iowa City","USA",41.66,-91.54
703098,"Oklahoma City","USA",35.47,-97.51
348400,"Georgetown","USA",30.65,-97.69
260441,"Evansville","USA",37.98,-87.54
442032,"High Point","USA",35.98,-80
279304,"Louisville","USA",38.22,-85.74
655339,"Indianapolis","USA",39.78,-86.15
909391,"Newark","USA",40.72,-74.17
28538,"Detroit","USA",42.38,-83.1
741061,"Winston-Salem","USA",36.1,-80.26
490966,"New York","USA",40.67,-73.94
296251,"New York","USA",40.67,-73.94
207156,"El Mirage","USA",33.6,-112.32
564777,"Rialto","USA",34.11,-117.39
627081,"San Jose","USA",37.3,-121.85
409722,"Houston","USA",29.77,-95.39
481110,"Lawton","USA",34.6,-98.42
814453,"Santa Ana","USA",33.74,-117.88
70798,"Detroit","USA",42.38,-83.1
466239,"Charlotte","USA",35.2,-80.83
387996,"New York","USA",40.67,-73.94
880228,"Edison","USA",40.53,-74.37
98637,"Billerica","USA",42.56,-71.26
832028,"Winston-Salem","USA",36.1,-80.26
632723,"Hicksville","USA",40.76,-73.53
254064,"Milwaukee","USA",43.06,-87.97
439635,"Montgomery","USA",32.35,-86.28
273810,"New Brunswick","USA",40.49,-74.45
124722,"Tucson","USA",32.2,-110.89
736200,"Cathedral City","USA",33.83,-116.46
969581,"Norfolk","USA",36.92,-76.24
683061,"Spring Hill","USA",28.48,-82.56
556633,"Houston","USA",29.77,-95.39
654091,"Compton","USA",33.89,-118.23
192957,"Flint","USA",43.02,-83.69
422994,"Billings","USA",45.79,-108.54
292711,"Hartford","USA",41.77,-72.68
572135,"Silver Spring","USA",39.01,-77.02
609684,"Aloha","USA",45.49,-122.87
158602,"Mobile","USA",30.68,-88.09
948135,"South Gate","USA",33.94,-118.19
285660,"Anaheim","USA",33.84,-117.87
862720,"Eldersburg","USA",39.41,-76.94
199489,"Omaha","USA",41.26,-96.01
266574,"Baton Rouge","USA",30.45,-91.13
981308,"Tacoma","USA",47.25,-122.46
737060,"Gardena","USA",33.89,-118.3
655863,"Redwood City","USA",37.52,-122.21
935917,"Bolingbrook","USA",41.7,-88.08
876712,"Jacksonville","USA",30.33,-81.66
652836,"New York","USA",40.67,-73.94
11608,"Sunnyvale","USA",37.39,-122.03
462321,"New Orleans","USA",30.07,-89.93
849849,"Edina","USA",44.89,-93.36
935819,"Sugar Land","USA",29.62,-95.62
179075,"Dearborn Heights","USA",42.33,-83.27
211725,"Abilene","USA",32.45,-99.74
299444,"Nashville","USA",36.17,-86.78
205242,"Vestavia Hills","USA",33.43,-86.79
28203,"Sheboygan","USA",43.75,-87.73
906479,"Vallejo","USA",38.11,-122.26
695712,"Newark","USA",40.07,-82.42
85850,"San Jose","USA",37.3,-121.85
954261,"Paterson","USA",40.91,-74.16
459492,"Virginia Beach","USA",36.74,-76.04
55027,"New York","USA",40.67,-73.94
993523,"Los Angeles","USA",34.11,-118.41
286466,"Elkhart","USA",41.69,-85.97
87847,"Pembroke Pines","USA",26.01,-80.34
935480,"Carmel","USA",39.97,-86.11
507478,"Oak Park","USA",41.89,-87.79
282175,"Santa Rosa","USA",38.45,-122.7
912387,"Nashville","USA",36.17,-86.78
245193,"New York","USA",40.67,-73.94
58866,"San Marcos","USA",33.14,-117.17
333393,"Chicago","USA",41.84,-87.68
227240,"Oakland","USA",37.77,-122.22
925462,"Tulsa","USA",36.13,-95.92
872735,"Orlando","USA",28.5,-81.37
397986,"Chico","USA",39.75,-121.81
521115,"Virginia Beach","USA",36.74,-76.04
890548,"Norfolk","USA",36.92,-76.24
397361,"Shreveport","USA",32.47,-93.8
766882,"New York","USA",40.67,-73.94
406586,"Andover","USA",42.65,-71.14
850565,"Pompano Beach","USA",26.24,-80.13
713268,"Warren","USA",42.49,-83.03
290187,"Memphis","USA",35.11,-90.01
55948,"Centennial","USA",39.6,-104.85
203171,"Philadelphia","USA",40.01,-75.13
903173,"Grand Prairie","USA",32.69,-97.02
327656,"Lower Merion","USA",40.03,-75.28
658558,"West Seneca","USA",42.84,-78.75
288542,"Lakewood","USA",47.16,-122.53
490436,"Rancho Cucamonga","USA",34.12,-117.57
139002,"Roanoke","USA",37.28,-79.96
689704,"Fort Wayne","USA",41.07,-85.14
790380,"Glen Burnie","USA",39.17,-76.6
501647,"Fort Collins","USA",40.56,-105.07
839614,"Memphis","USA",35.11,-90.01
203986,"Pawtucket","USA",41.87,-71.37
65267,"Tamiami","USA",25.76,-80.4
144561,"Houston","USA",29.77,-95.39
405897,"Tampa","USA",27.96,-82.48
811790,"Berkeley","USA",37.87,-122.27
655937,"Manhattan","USA",39.19,-96.59
34462,"Margate","USA",26.25,-80.21
969553,"Richardson","USA",32.97,-96.71
171863,"Sunnyvale","USA",37.39,-122.03
337258,"Los Angeles","USA",34.11,-118.41
745100,"Stratford","USA",41.2,-73.13
682697,"Brownsville","USA",25.93,-97.48
893774,"Santa Ana","USA",33.74,-117.88
250862,"Minneapolis","USA",44.96,-93.27
736640,"Atlantic City","USA",39.38,-74.45
331997,"Salt Lake City","USA",40.78,-111.93
129101,"San Jose","USA",37.3,-121.85
505755,"New York","USA",40.67,-73.94
500665,"Tucson","USA",32.2,-110.89
239994,"Houston","USA",29.77,-95.39
736643,"Norfolk","USA",36.92,-76.24
700554,"San Antonio","USA",29.46,-98.51
682064,"Cleveland","USA",41.48,-81.68
931881,"White Plains","USA",41.02,-73.76
797119,"Norfolk","USA",36.92,-76.24
50027,"Port Orange","USA",29.11,-81.01
761283,"New York","USA",40.67,-73.94
460640,"North Richland Hills","USA",32.86,-97.22
484261,"Arden-Arcade","USA",38.6,-121.38
681164,"Elgin","USA",42.04,-88.29
672923,"Syracuse","USA",43.04,-76.14
549486,"Philadelphia","USA",40.01,-75.13
353213,"Pasadena","USA",29.66,-95.15
528952,"Las Vegas","USA",36.21,-115.22
390323,"Wilmington","USA",39.74,-75.53
489335,"New York","USA",40.67,-73.94
680614,"Tuckahoe","USA",37.59,-77.59
446562,"San Bernardino","USA",34.14,-117.29
753587,"Tuscaloosa","USA",33.24,-87.54
779361,"Toms River","USA",39.94,-74.17
499305,"San Marcos","USA",33.14,-117.17
567304,"Hampton","USA",37.05,-76.29
461186,"Chicago","USA",41.84,-87.68
731766,"Los Angeles","USA",34.11,-118.41
134401,"Redford","USA",42.39,-83.29
